sim,time,trap.id,nmales,ntrees,type,lure
1,53,82,12,7,rand3,50
2,48,60,4,4,rand3,50
3,71,22,92,23,rand3,50
4,62,48,21,15,rand3,50
5,56,82,12,6,rand3,50
6,54,60,13,8,rand3,50
7,68,92,38,10,rand3,50
8,66,88,13,8,rand3,50
9,52,92,16,8,rand3,50
10,67,73,18,11,rand3,50
11,69,25,48,10,rand3,50
12,47,8,5,5,rand3,50
13,67,89,24,14,rand3,50
14,49,2,9,5,rand3,50
15,53,82,19,4,rand3,50
16,61,65,14,7,rand3,50
17,69,82,53,9,rand3,50
18,48,48,5,4,rand3,50
19,66,2,20,15,rand3,50
20,58,65,19,7,rand3,50
21,72,65,100,14,rand3,50
22,72,65,101,18,rand3,50
23,59,60,14,7,rand3,50
24,67,83,11,11,rand3,50
25,68,48,36,21,rand3,50
26,43,45,6,2,rand3,50
27,71,40,85,21,rand3,50
28,42,45,5,3,rand3,50
29,60,51,16,8,rand3,50
30,55,60,16,6,rand3,50
31,40,96,4,2,rand3,50
32,56,60,13,5,rand3,50
33,50,82,9,8,rand3,50
34,48,80,8,5,rand3,50
35,77,48,167,33,rand3,50
36,73,100,105,13,rand3,50
37,46,42,3,8,rand3,50
38,46,52,8,7,rand3,50
39,47,60,7,6,rand3,50
40,53,60,14,8,rand3,50
41,43,77,2,4,rand3,50
42,79,13,260,171,rand3,50
43,54,48,11,7,rand3,50
44,66,52,15,13,rand3,50
45,69,92,49,6,rand3,50
46,53,44,14,5,rand3,50
47,55,8,6,6,rand3,50
48,58,95,17,7,rand3,50
49,52,78,19,11,rand3,50
50,65,48,18,8,rand3,50
51,49,25,4,3,rand3,50
52,45,71,2,4,rand3,50
53,82,48,240,41,rand3,50
54,43,37,4,4,rand3,50
55,53,88,15,6,rand3,50
56,72,38,119,30,rand3,50
57,58,38,10,5,rand3,50
58,72,65,90,11,rand3,50
59,42,17,4,2,rand3,50
60,54,60,11,6,rand3,50
61,74,26,34,29,rand3,50
62,44,65,4,5,rand3,50
63,76,48,137,45,rand3,50
64,70,37,77,17,rand3,50
65,60,83,16,11,rand3,50
66,59,71,10,6,rand3,50
67,59,82,11,5,rand3,50
68,51,48,14,6,rand3,50
69,52,65,12,6,rand3,50
70,52,60,15,5,rand3,50
71,77,22,77,73,rand3,50
72,69,25,44,9,rand3,50
73,70,42,23,16,rand3,50
74,55,82,14,6,rand3,50
75,68,26,41,14,rand3,50
76,68,60,37,10,rand3,50
77,70,3,16,16,rand3,50
78,77,83,76,82,rand3,50
79,69,82,61,11,rand3,50
80,56,21,10,4,rand3,50
81,56,59,17,7,rand3,50
82,61,24,16,8,rand3,50
83,38,65,2,2,rand3,50
84,72,48,113,19,rand3,50
85,57,48,14,15,rand3,50
86,75,40,165,38,rand3,50
87,52,40,14,3,rand3,50
88,66,7,12,12,rand3,50
89,59,83,18,8,rand3,50
90,78,13,224,173,rand3,50
91,60,9,8,6,rand3,50
92,50,82,13,9,rand3,50
93,55,45,15,8,rand3,50
94,44,37,5,4,rand3,50
95,64,94,13,12,rand3,50
96,45,60,7,5,rand3,50
97,48,65,8,4,rand3,50
98,68,88,46,10,rand3,50
99,57,89,12,7,rand3,50
100,45,22,5,5,rand3,50
101,57,40,20,7,rand3,50
102,40,92,4,3,rand3,50
103,36,10,1,2,rand3,50
104,52,4,16,10,rand3,50
105,77,95,196,23,rand3,50
106,54,52,19,12,rand3,50
107,62,25,13,9,rand3,50
108,47,80,7,5,rand3,50
109,69,79,11,17,rand3,50
110,58,59,10,8,rand3,50
111,73,83,32,28,rand3,50
112,71,80,84,17,rand3,50
113,52,60,16,8,rand3,50
114,64,89,8,9,rand3,50
115,57,82,13,5,rand3,50
116,48,8,6,3,rand3,50
117,75,21,40,36,rand3,50
118,54,37,18,7,rand3,50
119,73,92,101,11,rand3,50
120,64,45,13,10,rand3,50
121,70,25,67,13,rand3,50
122,55,62,13,10,rand3,50
123,75,48,145,24,rand3,50
124,56,70,12,7,rand3,50
125,58,30,14,7,rand3,50
126,75,2,151,21,rand3,50
127,63,92,15,9,rand3,50
128,61,22,8,6,rand3,50
129,47,19,5,5,rand3,50
130,69,2,59,24,rand3,50
131,79,83,244,180,rand3,50
132,69,60,49,9,rand3,50
133,72,37,118,22,rand3,50
134,46,40,7,4,rand3,50
135,65,96,12,7,rand3,50
136,59,46,12,7,rand3,50
137,56,92,17,6,rand3,50
138,47,94,6,7,rand3,50
139,69,31,51,18,rand3,50
140,57,49,14,11,rand3,50
141,43,52,8,4,rand3,50
142,40,2,5,4,rand3,50
143,45,8,3,7,rand3,50
144,52,36,20,10,rand3,50
145,50,52,16,6,rand3,50
146,63,25,13,8,rand3,50
147,66,45,14,9,rand3,50
148,51,52,18,6,rand3,50
149,60,4,16,11,rand3,50
150,72,59,26,28,rand3,50
151,50,8,9,6,rand3,50
152,44,92,5,3,rand3,50
153,68,40,37,13,rand3,50
154,51,49,14,12,rand3,50
155,43,65,6,4,rand3,50
156,47,60,7,4,rand3,50
157,76,80,154,39,rand3,50
158,72,72,88,11,rand3,50
159,53,100,13,10,rand3,50
160,69,72,53,18,rand3,50
161,56,52,17,6,rand3,50
162,58,37,15,9,rand3,50
163,70,48,63,16,rand3,50
164,52,82,14,5,rand3,50
165,41,11,1,4,rand3,50
166,55,82,14,6,rand3,50
167,53,37,12,8,rand3,50
168,58,82,17,6,rand3,50
169,75,22,50,42,rand3,50
170,60,52,16,10,rand3,50
171,54,60,15,7,rand3,50
172,55,89,13,7,rand3,50
173,64,45,7,13,rand3,50
174,71,17,78,20,rand3,50
175,56,49,21,3,rand3,50
176,39,60,5,4,rand3,50
177,50,37,13,9,rand3,50
178,51,83,11,6,rand3,50
179,37,9,2,1,rand3,50
180,47,40,3,5,rand3,50
181,55,45,11,11,rand3,50
182,52,37,13,5,rand3,50
183,81,95,261,21,rand3,50
184,44,65,2,2,rand3,50
185,52,25,5,5,rand3,50
186,56,36,21,9,rand3,50
187,47,92,10,5,rand3,50
188,58,49,13,6,rand3,50
189,52,95,15,6,rand3,50
190,52,45,14,10,rand3,50
191,68,52,32,13,rand3,50
192,65,92,13,8,rand3,50
193,55,60,12,6,rand3,50
194,71,65,83,11,rand3,50
195,50,92,22,5,rand3,50
196,46,45,6,3,rand3,50
197,70,10,13,19,rand3,50
198,43,18,3,2,rand3,50
199,57,44,17,7,rand3,50
200,55,37,19,12,rand3,50
201,72,60,110,9,rand3,50
202,69,49,62,29,rand3,50
203,59,24,16,9,rand3,50
204,53,37,14,8,rand3,50
205,61,62,20,10,rand3,50
206,43,45,4,4,rand3,50
207,60,92,17,8,rand3,50
208,58,71,11,7,rand3,50
209,70,82,70,11,rand3,50
210,60,65,10,6,rand3,50
211,69,95,58,8,rand3,50
212,56,8,8,4,rand3,50
213,60,95,14,6,rand3,50
214,38,83,1,1,rand3,50
215,53,60,18,6,rand3,50
216,48,83,6,6,rand3,50
217,47,79,6,4,rand3,50
218,56,65,10,8,rand3,50
219,71,48,111,19,rand3,50
220,68,37,41,13,rand3,50
221,72,82,119,10,rand3,50
222,71,79,18,21,rand3,50
223,40,8,1,3,rand3,50
224,63,25,20,5,rand3,50
225,58,25,13,6,rand3,50
226,54,31,12,9,rand3,50
227,53,60,16,6,rand3,50
228,53,83,19,5,rand3,50
229,37,82,2,2,rand3,50
230,52,88,11,7,rand3,50
231,61,92,15,6,rand3,50
232,76,79,54,40,rand3,50
233,68,49,40,12,rand3,50
234,67,91,17,11,rand3,50
235,53,12,13,5,rand3,50
236,39,80,2,3,rand3,50
237,75,48,139,22,rand3,50
238,56,83,12,8,rand3,50
239,47,72,5,4,rand3,50
240,65,71,15,5,rand3,50
241,59,83,10,7,rand3,50
242,49,45,5,5,rand3,50
243,46,65,6,4,rand3,50
244,58,40,17,8,rand3,50
245,51,25,13,7,rand3,50
246,43,8,4,5,rand3,50
247,56,38,18,3,rand3,50
248,62,88,9,4,rand3,50
249,63,80,14,7,rand3,50
250,68,52,28,11,rand3,50
251,54,25,19,7,rand3,50
252,39,65,1,3,rand3,50
253,58,66,12,16,rand3,50
254,48,45,8,7,rand3,50
255,68,82,35,12,rand3,50
256,53,80,17,7,rand3,50
257,60,42,11,18,rand3,50
258,53,40,12,6,rand3,50
259,45,65,8,6,rand3,50
260,46,19,2,3,rand3,50
261,39,25,3,4,rand3,50
262,59,40,14,7,rand3,50
263,59,80,14,13,rand3,50
264,41,38,6,2,rand3,50
265,63,22,16,8,rand3,50
266,50,45,18,8,rand3,50
267,51,45,13,5,rand3,50
268,51,88,15,5,rand3,50
269,53,83,19,10,rand3,50
270,41,83,4,3,rand3,50
271,41,65,2,2,rand3,50
272,58,80,19,13,rand3,50
273,48,48,6,3,rand3,50
274,68,79,14,8,rand3,50
275,44,60,3,4,rand3,50
276,54,37,16,8,rand3,50
277,59,80,9,12,rand3,50
278,53,49,7,8,rand3,50
279,41,17,6,6,rand3,50
280,54,80,14,13,rand3,50
281,61,38,12,5,rand3,50
282,69,65,59,10,rand3,50
283,62,92,13,5,rand3,50
284,38,82,4,3,rand3,50
285,52,88,11,6,rand3,50
286,57,62,11,9,rand3,50
287,41,17,5,5,rand3,50
288,72,40,107,19,rand3,50
289,71,60,78,13,rand3,50
290,58,52,14,5,rand3,50
291,56,92,15,13,rand3,50
292,45,28,5,8,rand3,50
293,64,92,8,6,rand3,50
294,51,52,10,10,rand3,50
295,75,48,154,48,rand3,50
296,65,92,14,7,rand3,50
297,47,30,5,3,rand3,50
298,49,65,7,4,rand3,50
299,62,50,21,14,rand3,50
300,35,49,2,1,rand3,50
301,57,2,10,10,rand3,50
302,52,48,8,10,rand3,50
303,76,95,183,21,rand3,50
304,54,49,10,6,rand3,50
305,42,83,4,6,rand3,50
306,66,94,24,9,rand3,50
307,43,65,4,5,rand3,50
308,51,37,20,9,rand3,50
309,54,17,14,9,rand3,50
310,57,65,15,7,rand3,50
311,60,89,14,5,rand3,50
312,64,83,20,9,rand3,50
313,70,60,70,10,rand3,50
314,63,60,15,7,rand3,50
315,51,60,16,4,rand3,50
316,53,60,18,5,rand3,50
317,76,24,45,50,rand3,50
318,56,49,11,11,rand3,50
319,49,82,4,4,rand3,50
320,57,60,18,6,rand3,50
321,49,38,9,6,rand3,50
322,66,38,21,6,rand3,50
323,53,49,11,9,rand3,50
324,44,52,4,3,rand3,50
325,71,68,20,19,rand3,50
326,57,92,16,7,rand3,50
327,54,82,10,7,rand3,50
328,46,79,3,4,rand3,50
329,52,36,10,10,rand3,50
330,54,48,12,9,rand3,50
331,74,49,127,43,rand3,50
332,50,89,11,7,rand3,50
333,46,83,6,6,rand3,50
334,52,82,12,6,rand3,50
335,45,37,6,4,rand3,50
336,72,65,108,11,rand3,50
337,52,80,16,9,rand3,50
338,51,79,8,8,rand3,50
339,69,48,69,8,rand3,50
340,51,52,15,7,rand3,50
341,51,94,13,7,rand3,50
342,63,36,19,12,rand3,50
343,56,22,11,7,rand3,50
344,64,80,15,11,rand3,50
345,58,13,11,11,rand3,50
346,69,63,62,11,rand3,50
347,61,71,9,5,rand3,50
348,43,40,3,4,rand3,50
349,50,96,18,12,rand3,50
350,60,59,10,11,rand3,50
351,70,48,59,10,rand3,50
352,61,92,10,6,rand3,50
353,40,40,3,4,rand3,50
354,62,65,14,3,rand3,50
355,46,45,6,3,rand3,50
356,42,65,4,4,rand3,50
357,66,60,17,7,rand3,50
358,53,17,11,8,rand3,50
359,48,36,8,6,rand3,50
360,50,87,11,10,rand3,50
361,54,72,16,7,rand3,50
362,48,89,9,4,rand3,50
363,55,30,14,8,rand3,50
364,55,83,11,9,rand3,50
365,61,8,12,3,rand3,50
366,67,44,27,8,rand3,50
367,56,71,13,6,rand3,50
368,60,45,17,9,rand3,50
369,48,8,6,3,rand3,50
370,41,52,1,3,rand3,50
371,54,60,19,8,rand3,50
372,40,92,5,2,rand3,50
373,45,65,7,4,rand3,50
374,54,94,10,8,rand3,50
375,54,65,23,6,rand3,50
376,59,82,14,8,rand3,50
377,59,52,14,8,rand3,50
378,60,37,14,8,rand3,50
379,43,8,5,3,rand3,50
380,57,38,18,6,rand3,50
381,62,17,5,11,rand3,50
382,40,52,2,2,rand3,50
383,51,83,13,11,rand3,50
384,69,60,63,11,rand3,50
385,43,65,6,4,rand3,50
386,58,2,14,14,rand3,50
387,48,22,6,2,rand3,50
388,59,51,16,7,rand3,50
389,55,64,17,13,rand3,50
390,56,75,13,16,rand3,50
391,58,30,12,4,rand3,50
392,53,82,12,6,rand3,50
393,44,82,9,6,rand3,50
394,43,41,2,2,rand3,50
395,50,48,12,8,rand3,50
396,54,92,9,6,rand3,50
397,49,78,6,3,rand3,50
398,70,48,56,19,rand3,50
399,41,83,4,3,rand3,50
400,60,13,7,8,rand3,50
401,56,80,24,10,rand3,50
402,44,92,5,3,rand3,50
403,63,44,12,6,rand3,50
404,47,65,4,4,rand3,50
