"","x","y"
"1",682.289758697152,894.933686358854
"2",952.614111360162,144.294455647469
"3",289.466219488531,437.513222452253
"4",475.124805467203,239.06978033483
"5",496.027682209387,608.195384731516
"6",288.94323320128,868.332316633314
"7",857.012528693303,745.909305755049
"8",106.822135858238,287.30917070061
"9",238.161761546507,257.938806666061
"10",749.728662427515,866.670357296243
"11",374.230896588415,116.607942385599
"12",928.59631148167,374.109365977347
"13",107.873114058748,466.709072934464
"14",250.968604115769,868.308158125728
"15",138.989523053169,525.946317939088
"16",394.74231749773,58.3536783233285
"17",807.576520135626,451.424744445831
"18",593.326206319034,160.35111178644
"19",989.723052596673,189.467664575204
"20",776.227846974507,880.817088065669
"21",623.562236083671,746.965181780979
"22",651.286246487871,217.998748878017
"23",101.797258947045,873.340067220852
"24",881.998083554208,787.480761529878
"25",713.234863709658,798.661602661014
"26",136.878421530128,300.937672378495
"27",322.876552585512,891.044412739575
"28",291.524340864271,81.4712492283434
"29",791.117883985862,785.283268895
"30",480.223524617031,827.110666083172
"31",817.14772619307,92.3080621287227
"32",204.146273666993,665.102082304657
"33",113.376488210633,351.472038542852
"34",913.346806308255,981.573925353587
"35",500.487110810354,755.409085424617
"36",484.670051140711,43.4153880923986
"37",323.941485723481,627.885593334213
"38",211.647437652573,263.774362625554
"39",874.812790658325,380.906849401072
"40",120.016080094501,11.7229970637709
"41",200.362284900621,395.927052013576
"42",886.263092048466,507.518890546635
"43",369.803111534566,164.311228087172
"44",47.5463117472827,417.514342814684
"45",785.67521343939,910.253755981103
"46",751.141501357779,60.8366958331317
"47",711.067448137328,61.8416804354638
"48",259.205415146425,58.1324375234544
"49",138.31013138406,963.46579445526
"50",234.069583937526,549.68073265627
"51",264.465869870037,439.979704795405
"52",40.6222511082888,696.761265397072
"53",637.732028961182,688.335594953969
"54",872.513469774276,185.720489360392
"55",696.67700631544,12.7856896724552
"56",643.000246956944,627.748606493697
"57",828.767863102257,813.640961190686
"58",799.05154928565,127.994938986376
"59",374.613069929183,305.450345622376
"60",154.531054897234,327.329332008958
"61",919.130562106147,957.438006997108
"62",943.56601103209,988.015904789791
"63",844.267933862284,779.780520359054
"64",413.968562847003,492.843207903206
"65",484.024378471076,260.947397444397
"66",229.520946973935,886.469746939838
"67",167.021176312119,984.284460544586
"68",618.611242622137,107.269722735509
"69",29.0134481620044,658.852363470942
"70",286.160972202197,263.179847970605
"71",129.083500709385,282.300218939781
"72",780.10383201763,727.295418037102
"73",875.266029499471,878.044806886464
"74",732.047946890816,567.684505367652
"75",473.297567339614,461.54410392046
"76",749.944352312014,562.325040111318
"77",599.968136055395,208.143286639825
"78",781.876469962299,46.0524877998978
"79",736.372173763812,338.582232361659
"80",273.5286061652,739.437313983217
"81",977.396528003737,700.19460725598
"82",158.187010558322,460.830860305578
"83",232.213750248775,667.494287481532
"84",648.081112420186,638.654454611242
"85",436.453217407688,791.223843581975
"86",579.468230484053,967.706717085093
"87",422.194503480569,183.183328714222
"88",911.700256867334,684.019323205575
"89",437.977184774354,188.891814323142
"90",496.201423695311,66.6549857705832
"91",877.134485403076,575.986659852788
"92",57.6221491210163,339.71779118292
"93",848.571871872991,694.39004547894
"94",133.697137469426,414.811408147216
"95",264.849128667265,744.157474720851
"96",150.768905878067,157.169358804822
"97",688.616764731705,305.924857500941
"98",45.6798246596009,294.601027388126
"99",616.700939368457,304.67407614924
"100",83.7067225947976,573.681775480509
