"","x","y"
"1",287.577520124614,599.98895926401
"2",788.305135443807,332.823540316895
"3",408.9769218117,488.613033667207
"4",883.017404004931,954.473827499896
"5",940.467284293845,482.9023971688
"6",45.5564993899316,890.350222121924
"7",528.105488047004,914.438186911866
"8",892.419044394046,608.734982321039
"9",551.435014465824,410.689776530489
"10",456.614735303447,147.094690939412
"11",956.833345349878,935.299803270027
"12",453.334156190977,301.228899974376
"13",677.570635452867,60.7205715496093
"14",572.633401956409,947.726940037683
"15",102.924682665616,720.596273429692
"16",899.824970401824,142.294295597821
"17",246.08773435466,549.284656066447
"18",42.0595335308462,954.09123855643
"19",327.920719282702,585.483353119344
"20",954.503649147227,404.510281747207
"21",889.539316063747,647.89347932674
"22",692.8034061566,319.820617092773
"23",640.506813768297,307.720010867342
"24",994.269776623696,219.767631264403
"25",655.705799115822,369.488865835592
"26",708.530468167737,984.219203470275
"27",544.066024711356,154.202300822362
"28",594.14202044718,91.0439998842776
"29",289.15973729454,141.906907781959
"30",147.113647311926,690.007101511583
"31",963.024232536554,619.256483390927
"32",902.299045119435,891.394117148593
"33",690.705278422683,672.999092610553
"34",795.467417687178,737.077737925574
"35",24.6136845089495,521.135725779459
"36",477.795971091837,659.83844967559
"37",758.459537522867,821.805460145697
"38",216.407935833558,786.281551700085
"39",318.181007634848,979.821917368099
"40",231.625785352662,439.431536244228
"41",142.800022382289,311.70220207423
"42",414.546335814521,409.474952612072
"43",413.724326295778,10.4671118315309
"44",368.845450924709,183.84952400811
"45",152.444747742265,842.729318886995
"46",138.80606344901,231.161782052368
"47",233.034099452198,239.099955651909
"48",465.962450252846,76.6911653336138
"49",265.972640365362,245.723678031936
"50",857.827715342864,732.13520552963
"51",45.8311666734517,847.453165100887
"52",442.200074205175,497.527267085388
"53",798.924845643342,387.909029843286
"54",121.89925997518,246.448994148523
"55",560.947983758524,111.096461303532
"56",206.53138961643,389.994435245171
"57",127.531650243327,571.935313986614
"58",753.307864302769,216.892762808129
"59",895.045359153301,444.76800202392
"60",374.462775886059,217.99066872336
"61",665.115194628015,502.299563260749
"62",94.8406609240919,353.904571849853
"63",383.969637798145,649.98515881598
"64",274.38364457339,374.713956611231
"65",814.640038879588,355.445380788296
"66",448.516341391951,533.687945455313
"67",810.064353048801,740.334360394627
"68",812.389509519562,221.102937823161
"69",794.342321110889,412.74611861445
"70",439.831687603146,265.686686849222
"71",754.475158639252,629.973053466529
"72",629.221131559461,183.828490786254
"73",710.182401351631,863.64411143586
"74",0.624773325398564,746.568004135042
"75",475.316574098542,668.284649727866
"76",220.118885161355,618.017873261124
"77",379.816537722945,372.238060226664
"78",612.771003274247,529.835685854778
"79",351.797909243032,874.682342866436
"80",111.135424347594,581.750099780038
"81",243.619472719729,839.767764788121
"82",668.05558744818,312.448164913803
"83",417.646779678762,708.29032221809
"84",788.195834029466,265.017806086689
"85",102.864644257352,594.343194039539
"86",434.892741497606,481.289800489321
"87",984.956979984418,265.03273146227
"88",893.051114398986,564.590434776619
"89",886.469060787931,913.188223028556
"90",175.052650272846,901.874389499426
"91",130.695691565052,274.166621500626
"92",653.101925039664,321.482756407931
"93",343.516472261399,985.640884377062
"94",656.758127966896,619.993310188875
"95",320.373242488131,937.314089154825
"96",187.691119266674,466.532702324912
"97",782.294301316142,406.832593260333
"98",93.5949867125601,659.230324206874
"99",466.77904156968,152.346616843715
"100",511.505459900945,572.867058217525
