sim,time,trap.id,nmales,ntrees,type,lure
1,120,88,956,33,rand2,5
2,87,76,312,14,rand2,5
3,76,91,157,14,rand2,5
4,117,65,589,64,rand2,5
5,94,27,289,51,rand2,5
6,116,76,863,49,rand2,5
7,121,91,1193,37,rand2,5
8,82,74,267,12,rand2,5
9,94,23,415,248,rand2,5
10,145,24,1965,43,rand2,5
11,125,4,1183,77,rand2,5
12,76,24,157,21,rand2,5
13,142,62,1530,36,rand2,5
14,124,91,1228,32,rand2,5
15,121,54,1174,52,rand2,5
16,139,57,1618,41,rand2,5
17,99,13,471,268,rand2,5
18,112,15,490,96,rand2,5
19,77,1,196,8,rand2,5
20,75,28,149,5,rand2,5
21,126,91,993,37,rand2,5
22,99,31,409,68,rand2,5
23,95,15,261,39,rand2,5
24,92,76,303,25,rand2,5
25,124,13,2246,127,rand2,5
26,89,7,270,21,rand2,5
27,129,12,2482,94,rand2,5
28,113,53,591,28,rand2,5
29,102,91,301,20,rand2,5
30,87,72,276,16,rand2,5
31,82,95,342,207,rand2,5
32,106,77,296,33,rand2,5
33,93,97,303,31,rand2,5
34,117,91,980,32,rand2,5
35,95,32,309,46,rand2,5
36,130,79,1593,116,rand2,5
37,121,93,1119,32,rand2,5
38,103,99,404,63,rand2,5
39,120,39,719,56,rand2,5
40,87,57,290,18,rand2,5
41,113,2,643,81,rand2,5
42,89,69,287,16,rand2,5
43,107,45,426,27,rand2,5
44,106,12,314,47,rand2,5
45,88,74,257,25,rand2,5
46,127,39,1495,73,rand2,5
47,129,50,1826,123,rand2,5
48,112,79,540,49,rand2,5
49,127,88,1182,30,rand2,5
50,108,39,324,40,rand2,5
51,84,72,268,14,rand2,5
52,90,93,286,17,rand2,5
53,98,80,291,60,rand2,5
54,85,74,285,17,rand2,5
55,129,93,1037,34,rand2,5
56,130,72,2038,35,rand2,5
57,83,76,266,10,rand2,5
58,99,91,286,21,rand2,5
59,108,99,480,85,rand2,5
60,95,3,366,58,rand2,5
61,118,91,795,28,rand2,5
62,91,66,421,260,rand2,5
63,128,76,1591,48,rand2,5
64,118,14,3586,610,rand2,5
65,125,15,2107,125,rand2,5
66,125,17,624,33,rand2,5
67,125,93,1249,28,rand2,5
68,117,81,1067,33,rand2,5
69,87,72,267,17,rand2,5
70,99,67,480,274,rand2,5
71,112,80,2826,472,rand2,5
72,103,94,348,47,rand2,5
73,103,77,283,26,rand2,5
74,123,3,1632,124,rand2,5
75,125,99,895,96,rand2,5
76,94,22,277,36,rand2,5
77,95,72,299,15,rand2,5
78,77,99,182,18,rand2,5
79,104,44,272,10,rand2,5
80,116,79,1370,128,rand2,5
81,82,52,268,33,rand2,5
82,92,39,314,24,rand2,5
83,120,18,1167,93,rand2,5
84,108,99,497,88,rand2,5
85,83,74,275,13,rand2,5
86,119,50,1646,127,rand2,5
87,75,99,148,18,rand2,5
88,85,76,259,16,rand2,5
89,124,4,1359,67,rand2,5
90,80,88,206,14,rand2,5
91,86,78,263,51,rand2,5
92,106,73,328,22,rand2,5
93,88,32,301,42,rand2,5
94,78,91,214,20,rand2,5
95,87,83,274,41,rand2,5
96,122,18,2158,124,rand2,5
97,85,12,257,24,rand2,5
98,76,7,165,18,rand2,5
99,71,91,82,9,rand2,5
100,73,93,101,16,rand2,5
101,120,50,1404,96,rand2,5
102,131,9,2727,102,rand2,5
103,151,76,1887,61,rand2,5
104,115,94,957,91,rand2,5
105,99,7,337,17,rand2,5
106,118,77,756,65,rand2,5
107,79,91,189,13,rand2,5
108,84,97,299,35,rand2,5
109,116,88,900,87,rand2,5
110,135,29,1690,44,rand2,5
111,73,7,134,15,rand2,5
112,96,88,299,18,rand2,5
113,82,91,278,18,rand2,5
114,126,54,3118,170,rand2,5
115,90,79,255,20,rand2,5
116,118,97,1216,136,rand2,5
117,107,39,298,19,rand2,5
118,65,95,12,9,rand2,5
119,105,42,278,35,rand2,5
120,113,15,1030,120,rand2,5
121,86,12,273,33,rand2,5
122,131,79,1186,59,rand2,5
123,117,17,856,51,rand2,5
124,74,7,142,11,rand2,5
125,81,91,241,14,rand2,5
126,122,95,4397,695,rand2,5
127,84,77,251,22,rand2,5
128,95,81,356,25,rand2,5
129,139,97,4110,158,rand2,5
130,92,73,432,255,rand2,5
131,95,63,277,13,rand2,5
132,118,79,974,85,rand2,5
133,102,28,311,17,rand2,5
134,74,88,139,12,rand2,5
135,94,57,335,22,rand2,5
136,130,29,1294,37,rand2,5
137,83,95,258,39,rand2,5
138,79,7,208,21,rand2,5
139,56,18,16,10,rand2,5
140,101,81,350,21,rand2,5
141,122,18,1209,104,rand2,5
142,80,57,239,14,rand2,5
143,86,32,272,41,rand2,5
144,114,43,376,26,rand2,5
145,78,63,221,18,rand2,5
146,120,94,1855,118,rand2,5
147,84,93,269,13,rand2,5
148,80,24,228,18,rand2,5
149,74,91,116,11,rand2,5
150,114,88,463,23,rand2,5
151,121,79,1048,93,rand2,5
152,110,82,346,59,rand2,5
153,122,76,857,28,rand2,5
154,107,61,1729,389,rand2,5
155,121,77,596,48,rand2,5
156,113,77,508,57,rand2,5
157,86,54,265,28,rand2,5
158,119,22,749,78,rand2,5
159,121,100,1445,100,rand2,5
160,83,97,237,15,rand2,5
161,84,22,287,20,rand2,5
162,107,76,343,31,rand2,5
163,107,45,246,23,rand2,5
164,108,95,2114,422,rand2,5
165,118,91,724,39,rand2,5
166,120,93,899,26,rand2,5
167,82,73,289,180,rand2,5
168,112,80,2672,407,rand2,5
169,119,83,4334,601,rand2,5
170,128,99,1741,100,rand2,5
171,96,81,324,16,rand2,5
172,116,79,1141,120,rand2,5
173,129,79,2391,136,rand2,5
174,105,15,395,54,rand2,5
175,102,77,384,30,rand2,5
176,105,61,1192,385,rand2,5
177,113,65,440,39,rand2,5
178,141,74,1696,39,rand2,5
179,92,79,285,33,rand2,5
180,107,79,560,65,rand2,5
181,114,7,546,23,rand2,5
182,83,91,257,15,rand2,5
183,119,99,1406,100,rand2,5
184,94,76,264,33,rand2,5
185,98,77,281,19,rand2,5
186,92,97,310,48,rand2,5
187,111,91,257,22,rand2,5
188,118,63,924,80,rand2,5
189,104,7,995,364,rand2,5
190,122,97,1656,111,rand2,5
191,103,47,400,51,rand2,5
192,71,88,92,8,rand2,5
