sim,time,trap.id,nmales,ntrees,type,lure
1,80,76,237,38,rand1,20
2,79,77,205,34,rand1,20
3,50,67,16,7,rand1,20
4,70,41,68,10,rand1,20
5,70,65,57,16,rand1,20
6,54,72,15,5,rand1,20
7,73,21,111,11,rand1,20
8,70,21,53,10,rand1,20
9,50,31,13,5,rand1,20
10,70,8,68,10,rand1,20
11,51,23,17,9,rand1,20
12,72,25,73,13,rand1,20
13,82,15,297,202,rand1,20
14,59,82,9,12,rand1,20
15,84,38,355,229,rand1,20
16,73,88,131,13,rand1,20
17,46,89,9,8,rand1,20
18,79,88,202,12,rand1,20
19,72,71,117,9,rand1,20
20,54,71,12,5,rand1,20
21,78,50,253,184,rand1,20
22,74,1,145,23,rand1,20
23,79,22,211,19,rand1,20
24,71,76,73,26,rand1,20
25,76,82,162,18,rand1,20
26,74,88,120,14,rand1,20
27,79,30,264,192,rand1,20
28,82,67,282,20,rand1,20
29,78,84,192,24,rand1,20
30,62,48,12,6,rand1,20
31,69,21,52,10,rand1,20
32,52,58,10,6,rand1,20
33,75,85,164,30,rand1,20
34,75,68,146,34,rand1,20
35,52,84,15,10,rand1,20
36,76,21,142,12,rand1,20
37,72,85,103,27,rand1,20
38,40,69,2,2,rand1,20
39,75,82,161,59,rand1,20
40,68,8,32,5,rand1,20
41,58,53,19,7,rand1,20
42,45,81,3,3,rand1,20
43,71,21,81,15,rand1,20
44,69,98,8,14,rand1,20
45,53,58,13,8,rand1,20
46,81,39,318,209,rand1,20
47,80,8,221,21,rand1,20
48,65,17,12,10,rand1,20
49,78,8,206,14,rand1,20
50,67,22,31,8,rand1,20
51,69,50,45,10,rand1,20
52,74,88,125,11,rand1,20
53,58,24,10,12,rand1,20
54,83,23,254,21,rand1,20
55,62,74,7,7,rand1,20
56,79,92,206,18,rand1,20
57,67,27,36,12,rand1,20
58,60,8,12,6,rand1,20
59,76,38,50,45,rand1,20
60,70,53,81,12,rand1,20
61,71,65,99,27,rand1,20
62,75,8,158,18,rand1,20
63,68,85,38,9,rand1,20
64,73,65,116,22,rand1,20
65,74,29,141,33,rand1,20
66,74,31,121,11,rand1,20
67,55,35,16,7,rand1,20
68,82,97,246,26,rand1,20
69,74,21,126,12,rand1,20
70,57,82,13,6,rand1,20
71,77,67,187,16,rand1,20
72,75,59,166,16,rand1,20
73,75,53,144,38,rand1,20
74,72,85,112,20,rand1,20
75,70,72,71,8,rand1,20
76,84,8,276,14,rand1,20
77,67,76,17,9,rand1,20
78,73,21,129,10,rand1,20
79,82,34,278,14,rand1,20
80,37,84,2,2,rand1,20
81,62,33,9,5,rand1,20
82,72,23,87,12,rand1,20
83,73,21,117,11,rand1,20
84,78,51,254,181,rand1,20
85,56,88,14,5,rand1,20
86,69,2,63,17,rand1,20
87,66,21,29,6,rand1,20
88,56,21,17,6,rand1,20
89,80,65,240,27,rand1,20
90,56,96,11,7,rand1,20
91,82,30,299,194,rand1,20
92,70,85,63,19,rand1,20
93,69,68,58,20,rand1,20
94,40,97,6,4,rand1,20
95,65,31,17,6,rand1,20
96,78,85,188,33,rand1,20
97,71,21,96,9,rand1,20
98,79,38,279,169,rand1,20
99,40,71,4,3,rand1,20
100,47,2,6,5,rand1,20
101,83,38,291,222,rand1,20
102,60,22,15,9,rand1,20
103,66,77,23,8,rand1,20
104,63,87,15,5,rand1,20
105,70,21,60,11,rand1,20
106,78,15,218,152,rand1,20
107,50,82,11,12,rand1,20
108,68,84,33,11,rand1,20
109,51,21,13,6,rand1,20
110,80,58,242,52,rand1,20
111,63,2,15,9,rand1,20
112,77,70,190,13,rand1,20
113,70,61,67,11,rand1,20
114,52,38,14,7,rand1,20
115,74,53,120,23,rand1,20
116,77,23,201,52,rand1,20
117,64,92,16,7,rand1,20
118,74,19,147,24,rand1,20
119,69,21,55,9,rand1,20
120,75,1,52,40,rand1,20
121,77,22,162,14,rand1,20
122,53,23,14,8,rand1,20
123,87,46,296,15,rand1,20
124,73,21,142,13,rand1,20
125,38,2,3,1,rand1,20
126,71,80,86,22,rand1,20
127,71,98,79,18,rand1,20
128,54,13,11,7,rand1,20
129,71,69,85,21,rand1,20
130,65,72,17,7,rand1,20
131,57,2,16,6,rand1,20
132,79,30,273,173,rand1,20
133,71,15,106,16,rand1,20
134,77,8,207,12,rand1,20
135,69,57,45,16,rand1,20
136,71,88,75,10,rand1,20
137,71,21,97,11,rand1,20
138,65,8,14,4,rand1,20
139,52,21,12,4,rand1,20
140,81,29,262,16,rand1,20
141,68,71,40,8,rand1,20
142,37,76,4,1,rand1,20
143,84,17,266,36,rand1,20
144,62,19,13,10,rand1,20
