sim,time,trap.id,nmales,ntrees,type,lure
1,93,13,421,236,rand3,5
2,93,15,454,247,rand3,5
3,105,60,587,24,rand3,5
4,109,82,470,25,rand3,5
5,50,65,16,6,rand3,5
6,117,48,251,72,rand3,5
7,150,92,2479,52,rand3,5
8,71,33,97,33,rand3,5
9,127,92,809,29,rand3,5
10,137,2,3464,243,rand3,5
11,146,36,8257,208,rand3,5
12,71,17,71,17,rand3,5
13,84,79,249,28,rand3,5
14,94,80,307,29,rand3,5
15,92,12,273,28,rand3,5
16,112,45,504,57,rand3,5
17,91,75,290,60,rand3,5
18,126,65,1628,39,rand3,5
19,134,95,978,49,rand3,5
20,119,80,1646,190,rand3,5
21,82,52,249,23,rand3,5
22,118,88,845,27,rand3,5
23,100,38,285,15,rand3,5
24,112,22,2994,459,rand3,5
25,74,48,118,16,rand3,5
26,122,48,1389,141,rand3,5
27,86,55,305,19,rand3,5
28,109,78,479,34,rand3,5
29,120,89,855,89,rand3,5
30,116,60,903,41,rand3,5
31,116,92,1028,32,rand3,5
32,87,82,235,15,rand3,5
33,88,17,284,30,rand3,5
34,129,48,1649,165,rand3,5
35,145,45,5545,148,rand3,5
36,85,2,239,40,rand3,5
37,117,48,473,45,rand3,5
38,79,40,213,48,rand3,5
39,83,96,250,33,rand3,5
40,125,2,2719,121,rand3,5
41,100,79,473,256,rand3,5
42,126,82,928,28,rand3,5
43,84,82,247,14,rand3,5
44,126,30,3237,152,rand3,5
45,111,82,495,28,rand3,5
46,123,61,1464,66,rand3,5
47,132,37,2009,121,rand3,5
48,114,79,2797,484,rand3,5
49,98,8,297,78,rand3,5
50,96,54,313,31,rand3,5
51,52,78,12,10,rand3,5
52,129,45,2684,143,rand3,5
53,80,38,239,17,rand3,5
54,111,80,643,87,rand3,5
55,99,87,286,16,rand3,5
56,108,17,479,64,rand3,5
57,112,41,758,28,rand3,5
58,128,8,1188,119,rand3,5
59,96,58,306,61,rand3,5
60,84,13,331,221,rand3,5
61,117,44,418,59,rand3,5
62,145,65,2159,40,rand3,5
63,75,47,167,109,rand3,5
64,109,25,519,27,rand3,5
65,103,91,367,58,rand3,5
66,121,17,1309,114,rand3,5
67,121,45,916,113,rand3,5
68,146,55,3393,116,rand3,5
69,83,25,250,14,rand3,5
70,77,59,182,33,rand3,5
71,92,30,272,20,rand3,5
72,98,78,310,16,rand3,5
73,115,45,795,105,rand3,5
74,126,70,2397,103,rand3,5
75,132,41,265,20,rand3,5
76,128,57,1041,32,rand3,5
77,120,60,825,25,rand3,5
78,146,8,4618,151,rand3,5
79,134,38,1392,103,rand3,5
80,101,92,299,15,rand3,5
81,87,83,370,239,rand3,5
82,79,52,249,26,rand3,5
83,134,8,3961,196,rand3,5
84,122,82,1689,40,rand3,5
85,96,59,259,41,rand3,5
86,110,82,441,18,rand3,5
87,90,60,271,15,rand3,5
88,122,60,1329,32,rand3,5
89,104,49,452,76,rand3,5
90,129,36,2520,157,rand3,5
91,127,80,1718,116,rand3,5
92,116,37,509,93,rand3,5
93,113,92,791,27,rand3,5
94,79,60,200,17,rand3,5
95,118,17,1199,113,rand3,5
96,102,30,282,24,rand3,5
97,100,52,346,67,rand3,5
98,105,71,1201,367,rand3,5
99,96,83,299,49,rand3,5
100,77,59,198,30,rand3,5
101,88,45,245,20,rand3,5
102,66,49,12,10,rand3,5
103,92,92,325,16,rand3,5
104,90,45,256,68,rand3,5
105,136,61,2921,77,rand3,5
106,103,8,487,95,rand3,5
107,106,49,330,25,rand3,5
108,108,22,2118,428,rand3,5
109,103,79,918,331,rand3,5
110,73,17,126,24,rand3,5
111,94,37,372,50,rand3,5
112,118,37,1157,86,rand3,5
113,138,29,1243,70,rand3,5
114,118,60,529,23,rand3,5
115,64,42,8,7,rand3,5
116,80,58,241,20,rand3,5
117,72,8,102,11,rand3,5
118,105,45,390,38,rand3,5
119,133,50,4036,162,rand3,5
120,128,17,1539,116,rand3,5
121,95,52,332,23,rand3,5
122,85,65,259,14,rand3,5
123,73,95,117,11,rand3,5
124,124,60,1738,86,rand3,5
125,131,25,1589,38,rand3,5
126,79,10,265,198,rand3,5
127,90,82,280,18,rand3,5
128,133,95,1626,126,rand3,5
129,118,37,1020,97,rand3,5
130,143,95,2517,121,rand3,5
131,123,82,809,36,rand3,5
132,139,40,1933,43,rand3,5
133,104,30,434,73,rand3,5
134,97,45,341,32,rand3,5
135,99,2,360,31,rand3,5
136,86,94,269,22,rand3,5
137,137,48,2389,162,rand3,5
138,47,52,4,4,rand3,5
139,100,80,301,36,rand3,5
140,107,83,1771,400,rand3,5
141,150,71,2607,45,rand3,5
142,78,84,202,17,rand3,5
143,101,45,301,33,rand3,5
144,98,30,322,89,rand3,5
145,90,25,306,15,rand3,5
146,78,52,226,20,rand3,5
147,115,52,536,62,rand3,5
148,113,40,620,23,rand3,5
149,116,82,821,28,rand3,5
150,105,10,1229,378,rand3,5
151,73,65,144,10,rand3,5
152,124,25,927,70,rand3,5
153,136,95,3615,166,rand3,5
154,131,45,2706,133,rand3,5
155,111,44,523,30,rand3,5
156,68,8,41,11,rand3,5
157,126,25,854,36,rand3,5
158,111,88,911,122,rand3,5
159,99,40,343,37,rand3,5
160,53,82,15,6,rand3,5
161,90,65,279,13,rand3,5
162,105,58,482,61,rand3,5
163,95,65,265,22,rand3,5
164,126,63,2352,88,rand3,5
165,127,38,1204,29,rand3,5
166,76,22,161,28,rand3,5
167,107,37,415,52,rand3,5
168,112,82,449,24,rand3,5
169,118,92,1315,36,rand3,5
170,107,94,481,121,rand3,5
171,127,44,1260,120,rand3,5
172,124,37,1306,112,rand3,5
173,112,65,413,41,rand3,5
174,134,92,1283,31,rand3,5
175,127,65,1197,32,rand3,5
176,81,95,263,19,rand3,5
177,95,44,280,14,rand3,5
178,110,22,2717,445,rand3,5
179,90,71,271,34,rand3,5
180,113,65,625,29,rand3,5
181,132,77,2142,126,rand3,5
182,99,67,476,266,rand3,5
183,76,25,165,15,rand3,5
184,144,49,6082,198,rand3,5
185,108,50,373,59,rand3,5
186,120,65,752,23,rand3,5
187,104,60,327,18,rand3,5
188,86,8,248,20,rand3,5
189,96,38,273,18,rand3,5
190,116,45,1106,99,rand3,5
191,110,11,369,76,rand3,5
192,107,44,1783,415,rand3,5
193,128,48,1108,81,rand3,5
194,98,18,396,245,rand3,5
195,112,45,793,61,rand3,5
196,114,83,3420,534,rand3,5
197,92,58,305,21,rand3,5
198,103,65,345,16,rand3,5
199,102,57,712,342,rand3,5
200,96,25,310,21,rand3,5
201,99,72,336,35,rand3,5
202,116,87,1815,627,rand3,5
203,85,82,275,15,rand3,5
204,126,8,1967,100,rand3,5
205,125,92,1019,36,rand3,5
206,86,79,385,250,rand3,5
207,80,52,242,21,rand3,5
208,95,44,319,39,rand3,5
209,78,60,207,15,rand3,5
210,84,40,278,29,rand3,5
211,107,82,516,29,rand3,5
212,115,83,1059,83,rand3,5
213,116,65,685,49,rand3,5
214,148,75,7444,191,rand3,5
215,110,100,2693,418,rand3,5
216,95,40,321,41,rand3,5
217,113,80,580,102,rand3,5
218,104,44,384,21,rand3,5
219,115,71,2850,501,rand3,5
220,115,37,551,81,rand3,5
221,100,78,355,26,rand3,5
222,92,48,347,63,rand3,5
223,125,37,1516,107,rand3,5
224,81,82,277,18,rand3,5
225,109,37,728,85,rand3,5
226,92,44,289,14,rand3,5
227,114,65,1386,77,rand3,5
228,114,17,942,64,rand3,5
229,90,78,253,16,rand3,5
230,124,92,1209,40,rand3,5
231,91,48,319,21,rand3,5
232,134,69,1586,78,rand3,5
233,77,37,165,24,rand3,5
234,111,88,494,33,rand3,5
235,92,81,389,247,rand3,5
236,112,37,493,70,rand3,5
237,82,43,259,14,rand3,5
238,81,49,252,19,rand3,5
239,92,92,266,16,rand3,5
240,96,72,285,15,rand3,5
241,107,83,1823,418,rand3,5
242,54,17,13,7,rand3,5
243,103,65,261,17,rand3,5
244,87,24,253,35,rand3,5
245,92,83,430,269,rand3,5
246,117,12,868,30,rand3,5
247,99,26,265,56,rand3,5
248,117,48,813,77,rand3,5
249,91,65,297,23,rand3,5
250,120,43,1044,197,rand3,5
251,106,44,370,32,rand3,5
252,88,82,284,13,rand3,5
253,90,79,409,244,rand3,5
254,113,59,2820,443,rand3,5
255,84,80,267,53,rand3,5
256,91,45,266,32,rand3,5
257,113,52,924,74,rand3,5
258,115,17,977,90,rand3,5
259,83,40,251,22,rand3,5
260,86,44,297,20,rand3,5
261,93,60,305,14,rand3,5
262,116,8,650,96,rand3,5
263,109,80,1007,117,rand3,5
264,126,97,1135,84,rand3,5
265,119,94,1353,123,rand3,5
266,154,65,5707,628,rand3,5
267,91,49,284,19,rand3,5
268,80,65,222,15,rand3,5
269,74,11,126,13,rand3,5
270,121,59,898,83,rand3,5
271,118,45,739,68,rand3,5
272,115,82,436,24,rand3,5
273,125,72,2209,142,rand3,5
274,101,58,326,23,rand3,5
275,132,92,1429,56,rand3,5
276,74,30,143,11,rand3,5
277,98,83,485,251,rand3,5
278,77,82,201,11,rand3,5
279,74,92,135,10,rand3,5
280,105,49,461,41,rand3,5
281,124,82,1210,39,rand3,5
282,98,59,258,14,rand3,5
283,131,82,1188,36,rand3,5
284,118,49,739,72,rand3,5
285,105,76,402,59,rand3,5
286,82,70,292,37,rand3,5
287,86,60,278,19,rand3,5
288,111,52,717,67,rand3,5
289,75,49,158,34,rand3,5
290,129,65,1337,34,rand3,5
291,128,2,2388,129,rand3,5
292,96,89,274,16,rand3,5
293,79,38,218,8,rand3,5
294,139,96,4642,201,rand3,5
295,72,65,102,10,rand3,5
296,128,38,1326,33,rand3,5
297,134,75,3135,175,rand3,5
298,126,25,1502,356,rand3,5
299,94,60,324,22,rand3,5
300,127,48,2751,133,rand3,5
301,129,45,3000,153,rand3,5
302,81,25,236,14,rand3,5
303,76,37,169,27,rand3,5
304,85,40,269,17,rand3,5
305,81,100,300,204,rand3,5
306,87,55,249,18,rand3,5
307,94,65,302,20,rand3,5
308,106,25,351,15,rand3,5
309,83,19,257,48,rand3,5
310,119,31,984,111,rand3,5
311,118,48,1163,123,rand3,5
312,82,59,267,28,rand3,5
313,117,59,3677,496,rand3,5
314,119,65,788,35,rand3,5
315,111,8,854,113,rand3,5
316,97,44,313,14,rand3,5
317,80,45,242,30,rand3,5
318,91,48,250,16,rand3,5
319,102,48,361,39,rand3,5
320,114,61,456,50,rand3,5
321,101,48,415,87,rand3,5
322,120,37,1502,126,rand3,5
323,116,48,1181,113,rand3,5
324,113,40,589,47,rand3,5
325,92,7,261,26,rand3,5
326,116,66,831,97,rand3,5
327,122,80,2472,134,rand3,5
328,106,60,352,22,rand3,5
329,127,66,2123,128,rand3,5
330,63,92,19,5,rand3,5
331,125,80,2010,133,rand3,5
332,88,25,268,18,rand3,5
333,92,59,292,35,rand3,5
334,109,38,459,47,rand3,5
335,110,60,791,29,rand3,5
336,87,82,283,20,rand3,5
337,122,75,2431,213,rand3,5
338,108,18,2092,424,rand3,5
339,96,49,259,32,rand3,5
340,75,37,173,29,rand3,5
341,93,93,417,221,rand3,5
342,102,41,344,22,rand3,5
343,127,60,1425,38,rand3,5
344,96,48,312,52,rand3,5
345,73,92,102,12,rand3,5
346,127,50,2494,138,rand3,5
347,102,79,407,57,rand3,5
348,121,37,732,89,rand3,5
349,121,80,2188,161,rand3,5
350,118,48,719,82,rand3,5
351,91,3,376,243,rand3,5
352,80,82,220,16,rand3,5
353,95,94,322,30,rand3,5
354,118,48,1098,69,rand3,5
355,125,65,911,35,rand3,5
356,107,49,367,83,rand3,5
357,116,100,3258,516,rand3,5
358,107,89,433,91,rand3,5
359,101,60,343,38,rand3,5
360,147,45,3444,156,rand3,5
361,128,60,1771,115,rand3,5
362,135,62,2257,91,rand3,5
363,131,31,2192,60,rand3,5
364,90,52,294,53,rand3,5
365,107,72,473,54,rand3,5
366,101,74,323,22,rand3,5
367,121,95,1071,95,rand3,5
368,136,25,1330,31,rand3,5
369,79,25,221,12,rand3,5
370,114,30,845,85,rand3,5
371,100,25,352,21,rand3,5
372,117,82,884,27,rand3,5
373,94,65,302,26,rand3,5
374,128,45,2583,147,rand3,5
375,80,80,236,37,rand3,5
376,121,40,1351,57,rand3,5
377,89,14,427,259,rand3,5
378,157,95,6420,236,rand3,5
379,100,52,294,19,rand3,5
380,120,11,1071,130,rand3,5
381,91,100,255,15,rand3,5
382,156,36,5808,130,rand3,5
383,108,38,247,17,rand3,5
384,95,95,273,25,rand3,5
385,80,11,222,19,rand3,5
386,113,92,497,28,rand3,5
387,74,65,125,14,rand3,5
388,117,97,1064,87,rand3,5
389,103,72,361,62,rand3,5
390,75,40,140,32,rand3,5
391,129,92,1077,31,rand3,5
392,93,40,308,16,rand3,5
393,109,45,735,90,rand3,5
394,96,55,329,19,rand3,5
395,117,83,3737,566,rand3,5
396,123,60,957,38,rand3,5
397,92,17,328,43,rand3,5
398,100,87,294,15,rand3,5
399,121,36,695,25,rand3,5
400,85,65,261,16,rand3,5
401,97,17,296,56,rand3,5
402,88,7,383,211,rand3,5
403,120,22,3839,572,rand3,5
404,97,43,326,23,rand3,5
405,110,7,615,93,rand3,5
406,102,53,381,46,rand3,5
407,87,22,303,39,rand3,5
408,75,17,163,25,rand3,5
409,114,17,563,77,rand3,5
410,134,60,1032,35,rand3,5
411,86,60,258,155,rand3,5
412,132,38,1900,140,rand3,5
413,73,20,113,13,rand3,5
414,133,60,1803,35,rand3,5
415,138,33,3635,111,rand3,5
416,126,30,2700,139,rand3,5
417,120,58,1072,59,rand3,5
418,124,44,6095,799,rand3,5
419,93,2,315,65,rand3,5
420,115,37,727,93,rand3,5
421,114,17,1388,107,rand3,5
422,58,60,19,4,rand3,5
423,96,1,335,51,rand3,5
424,123,65,865,31,rand3,5
425,117,83,556,90,rand3,5
426,115,95,419,76,rand3,5
427,93,52,289,43,rand3,5
428,101,51,296,23,rand3,5
429,103,9,359,44,rand3,5
430,95,97,328,26,rand3,5
431,113,48,662,84,rand3,5
432,96,80,286,34,rand3,5
433,121,48,1684,133,rand3,5
434,94,14,400,271,rand3,5
435,85,48,280,72,rand3,5
436,125,72,1089,105,rand3,5
437,108,62,419,16,rand3,5
438,97,17,296,44,rand3,5
439,127,92,1185,36,rand3,5
440,116,48,727,55,rand3,5
441,109,13,2472,396,rand3,5
442,124,80,1872,139,rand3,5
443,137,45,2648,99,rand3,5
444,118,36,998,77,rand3,5
445,91,25,290,19,rand3,5
446,127,65,1033,40,rand3,5
447,86,88,267,14,rand3,5
448,120,60,924,32,rand3,5
449,127,80,2255,137,rand3,5
450,125,94,2913,161,rand3,5
451,88,79,358,244,rand3,5
452,141,26,4981,142,rand3,5
453,109,9,288,46,rand3,5
454,73,60,106,12,rand3,5
455,88,87,280,14,rand3,5
456,73,83,120,23,rand3,5
457,138,66,2400,133,rand3,5
458,80,83,280,195,rand3,5
459,85,52,268,14,rand3,5
