"","x","y"
"1",39.1032712068409,737.818636698648
"2",658.162724226713,955.948780523613
"3",80.2404663991183,306.91999848932
"4",992.277703480795,534.221657551825
"5",378.936920780689,302.332103718072
"6",298.782327445224,515.079602831975
"7",925.904652103782,577.293944777921
"8",48.458254430443,203.331498196349
"9",104.423684300855,812.605113955215
"10",767.395517323166,769.169073319063
"11",786.513997707516,419.048656011
"12",854.103624355048,705.0265672151
"13",416.690283687785,828.797549707815
"14",510.380725143477,475.306185195222
"15",186.257490655407,593.649168731645
"16",524.507527705282,247.65552743338
"17",742.604799102992,196.606131503358
"18",375.535794533789,259.612055495381
"19",656.906720250845,859.107692725956
"20",558.390346821398,853.675358230248
"21",288.105295272544,265.694213565439
"22",585.193099221215,722.711667185649
"23",22.6880584377795,479.585909051821
"24",23.995790630579,481.689709238708
"25",731.221045134589,618.309166282415
"26",240.447219926864,959.624508395791
"27",650.351195828989,221.070607658476
"28",351.331155281514,450.803911080584
"29",418.785345042124,160.214339382946
"30",121.154186315835,703.504555858672
"31",653.922492172569,651.556814787909
"32",643.324728589505,588.261035038158
"33",980.410996591672,295.503521803766
"34",265.424593118951,202.458882704377
"35",549.60303613916,830.770720960572
"36",178.07742790319,314.754775725305
"37",859.740257263184,579.452726989985
"38",528.484678361565,549.333498813212
"39",950.438245432451,814.206080511212
"40",866.905167000368,334.14269075729
"41",643.459123792127,765.753295039758
"42",894.474842818454,574.751932872459
"43",615.969910053536,854.806219926104
"44",993.733257753775,176.285256166011
"45",550.032706465572,518.474801210687
"46",99.2981495801359,670.147358905524
"47",532.325251726434,634.644262259826
"48",922.010902082548,943.620272446424
"49",800.012892810628,888.034432660788
"50",83.0961004830897,18.4630923904479
"51",281.261571450159,94.6458682883531
"52",800.415680743754,58.7413257453591
"53",927.071784157306,487.534205662087
"54",709.840729134157,348.7045369111
"55",262.474896153435,268.810183973983
"56",61.1966999713331,593.429500702769
"57",666.424435097724,845.124563435093
"58",986.572533845901,214.750258717686
"59",344.327551778406,926.826723851264
"60",521.333507960662,574.773496715352
"61",905.888244742528,686.255101580173
"62",888.646862702444,86.279833689332
"63",29.5774030964822,751.944564981386
"64",601.374313933775,849.427251378074
"65",567.416130332276,338.686202419922
"66",752.740701893345,42.3895083367825
"67",225.099012022838,229.370669694617
"68",784.414077410474,95.0950717087835
"69",739.070815267041,215.324262157083
"70",272.940180031583,50.5258950870484
"71",162.938564550132,284.396401140839
"72",504.760991549119,627.737547503784
"73",98.4964382369071,675.624682102352
"74",660.679666092619,791.153902420774
"75",874.217236181721,642.32166740112
"76",598.971042549238,183.953272178769
"77",272.635617293417,391.359246103093
"78",610.912112984806,794.374170014635
"79",202.071720268577,794.409392168745
"80",66.7081801220775,367.065336089581
"81",291.815005941316,211.211805697531
"82",591.387852327898,278.292591683567
"83",548.237832030281,366.748283850029
"84",669.58911344409,875.089973444119
"85",4.56649507395923,713.876565685496
"86",829.047373495996,446.788531495258
"87",475.21854378283,418.229744303972
"88",358.672843081877,423.940958222374
"89",629.020469728857,719.819916645065
"90",94.9983110185713,961.073096608743
"91",167.066493304446,752.933188341558
"92",441.443214891478,356.216681655496
"93",157.982326345518,360.53798883222
"94",867.050665197894,763.357978314161
"95",943.358989199623,496.623313752934
"96",373.687523417175,761.845245491713
"97",402.020654873922,318.864715285599
"98",767.907219938934,566.239492734894
"99",220.214832574129,309.82962064445
"100",866.372089600191,38.4558895602822
