time			temp
0:9:0			16.1
0:9:10			15.9
0:9:20			16.7
0:9:30			16.5
0:9:40			17.6
0:9:50			16.9
0:10:0			17.6
0:10:10			17.5
0:10:20			17.8
0:10:30			18.4
0:10:40			17.6
0:10:50			18.7
0:11:0			18.5
0:11:10			19.8
0:11:20			19.3
0:11:30			19.6
0:11:40			19.9
0:11:50			20
0:12:0			20.5
0:12:10			20.5
0:12:20			21.2
0:12:30			20.6
0:12:40			20.2
0:12:50			21.8
0:13:0			21.9
0:13:10			22.3
0:13:20			22.3
0:13:30			21.9
0:13:40			22.6
0:13:50			21.5
0:14:0			22.5
0:14:10			23.2
0:14:20			23
0:14:30			22.1
0:14:40			22.5
0:14:50			22.6
0:15:0			22.5
0:15:10			22
0:15:20			22.9
0:15:30			22.4
0:15:40			22.2
0:15:50			22
0:16:0			21.1
0:16:10			20.3
0:16:20			20
0:16:30			19.9
0:16:40			19.9
0:16:50			19.1
0:17:0			20.3
0:17:10			20.2
0:17:20			19.3
0:17:30			19.8
0:17:40			20
0:17:50			18.6
0:18:0			18.8
0:18:10			18
0:18:20			17.7
0:18:30			16.9
0:18:40			17.8
0:18:50			16.7
0:19:0			16.6
0:19:10			16.2
0:19:20			15.7
0:19:30			15
0:19:40			15.9
0:19:50			15.8
0:20:0			15.3
0:20:10			13.6
0:20:20			14.4
0:20:30			13
0:20:40			14.1
0:20:50			13.9
0:21:0			13.6
0:21:10			13.5
0:21:20			11.6
0:21:30			12.7
0:21:40			10.5
0:21:50			11.1
0:22:0			11.2
0:22:10			11.4
0:22:20			12
0:22:30			11.4
0:22:40			11.6
0:22:50			10.2
0:23:0			9.1
0:23:10			9.2
0:23:20			8.6
0:23:30			8.9
0:23:40			8.9
0:23:50			8.8
1:0:0			8.8
1:0:10			7.8
1:0:20			8
1:0:30			6.8
1:0:40			7.2
1:0:50			7.6
1:1:0			7
1:1:10			7.2
1:1:20			6.9
1:1:30			6.4
1:1:40			7.2
1:1:50			7.1
1:2:0			7.1
1:2:10			6.5
1:2:20			6.7
1:2:30			6.8
1:2:40			6.5
1:2:50			5.8
1:3:0			6.5
1:3:10			5.3
1:3:20			6.5
1:3:30			5.6
1:3:40			5.3
1:3:50			6.8
1:4:0			6.8
1:4:10			7.3
1:4:20			7.2
1:4:30			7.9
1:4:40			7.9
1:4:50			8.1
1:5:0			7.8
1:5:10			7.7
1:5:20			8.3
1:5:30			8.6
1:5:40			8.8
1:5:50			9.2
1:6:0			8.5
1:6:10			10
1:6:20			9.6
1:6:30			10
1:6:40			10.5
1:6:50			11.4
1:7:0			10
1:7:10			12.4
1:7:20			11.4
1:7:30			12.7
1:7:40			12.5
1:7:50			12.1
1:8:0			14
1:8:10			12.9
1:8:20			13.1
1:8:30			13.6
1:8:40			13.8
1:8:50			14.3
1:9:0			14.5
1:9:10			14.5
1:9:20			13.6
1:9:30			14.5
1:9:40			16
1:9:50			15.1
1:10:0			17.3
1:10:10			15.9
1:10:20			16.4
1:10:30			15.9
1:10:40			17.3
1:10:50			16.8
1:11:0			16.3
1:11:10			17.4
1:11:20			17.3
1:11:30			17.9
1:11:40			18
1:11:50			17.7
1:12:0			18.3
1:12:10			18.7
1:12:20			19.4
1:12:30			19
1:12:40			20.2
1:12:50			20.2
1:13:0			20.7
1:13:10			20.3
1:13:20			20.2
1:13:30			20.8
1:13:40			20.8
1:13:50			19.8
1:14:0			21.3
1:14:10			19.9
1:14:20			20.3
1:14:30			20.2
1:14:40			20.1
1:14:50			19.6
1:15:0			20.1
1:15:10			20.6
1:15:20			21.4
1:15:30			20.7
1:15:40			20.4
1:15:50			18.5
1:16:0			18.9
1:16:10			20
1:16:20			19.1
1:16:30			19.3
1:16:40			18.5
1:16:50			18.3
1:17:0			17.4
1:17:10			18
1:17:20			18.2
1:17:30			17
1:17:40			16.7
1:17:50			17.1
1:18:0			17.2
1:18:10			17.1
1:18:20			15.9
1:18:30			15.3
1:18:40			16.2
1:18:50			15.2
1:19:0			15.3
1:19:10			15.4
1:19:20			13.2
1:19:30			14.4
1:19:40			14.2
1:19:50			14.4
1:20:0			13.2
1:20:10			14.8
1:20:20			12.7
1:20:30			12.7
1:20:40			10.2
1:20:50			11.5
1:21:0			11.8
1:21:10			9.4
1:21:20			10.7
1:21:30			10.7
1:21:40			10.1
1:21:50			10.4
1:22:0			8.5
1:22:10			9.2
1:22:20			9.8
1:22:30			8.9
1:22:40			8.3
1:22:50			8.1
1:23:0			8.1
1:23:10			8.3
1:23:20			7.8
1:23:30			7.4
1:23:40			7.4
1:23:50			7.1
2:0:0			6.9
2:0:10			7
2:0:20			7.1
2:0:30			5.8
2:0:40			6
2:0:50			5.9
2:1:0			5.5
2:1:10			5.7
2:1:20			4.9
2:1:30			6
2:1:40			6.8
2:1:50			6
2:2:0			5.3
2:2:10			5.4
2:2:20			6
2:2:30			5.7
2:2:40			6.3
2:2:50			6
2:3:0			5.7
2:3:10			6.3
2:3:20			6.4
2:3:30			6.4
2:3:40			5.9
2:3:50			6.9
2:4:0			6.9
2:4:10			6.4
2:4:20			6.2
2:4:30			6.7
2:4:40			7.4
2:4:50			7.9
2:5:0			6.7
2:5:10			7.4
2:5:20			8
2:5:30			7.6
2:5:40			7.7
2:5:50			7.9
2:6:0			9.1
2:6:10			8.4
2:6:20			9.2
2:6:30			10.2
2:6:40			9.7
2:6:50			9.3
2:7:0			10.6
2:7:10			11
2:7:20			11.9
2:7:30			12.1
2:7:40			12.7
2:7:50			12.3
2:8:0			13.1
2:8:10			13.4
2:8:20			13.5
2:8:30			13.8
2:8:40			15.5
2:8:50			14.8
2:9:0			14.9
2:9:10			15.4
2:9:20			16
2:9:30			16.4
2:9:40			17.5
2:9:50			17.5
2:10:0			18
2:10:10			18.1
2:10:20			18.6
2:10:30			19.5
2:10:40			18.8
2:10:50			19
2:11:0			19.3
2:11:10			19.6
2:11:20			19.6
2:11:30			19.7
2:11:40			20.2
2:11:50			20.8
2:12:0			20.9
2:12:10			20.6
2:12:20			21.4
2:12:30			19.7
2:12:40			21.2
2:12:50			21.2
2:13:0			21
2:13:10			22.4
2:13:20			21.9
2:13:30			21.9
2:13:40			21.4
2:13:50			20.7
2:14:0			21.9
2:14:10			21.7
2:14:20			22.1
2:14:30			23.2
2:14:40			22.7
2:14:50			23
2:15:0			23.4
2:15:10			23.7
2:15:20			23.8
2:15:30			22.2
2:15:40			22.6
2:15:50			22.2
2:16:0			22.3
2:16:10			22.1
2:16:20			21.3
2:16:30			21.6
2:16:40			21.4
2:16:50			22.2
2:17:0			21.1
2:17:10			21.7
2:17:20			21.3
2:17:30			21.2
2:17:40			20.9
2:17:50			20.3
2:18:0			19.9
2:18:10			19
2:18:20			18.4
2:18:30			18.7
2:18:40			18.4
2:18:50			18.4
2:19:0			17.2
2:19:10			17.3
2:19:20			16.5
2:19:30			16.3
2:19:40			17.5
2:19:50			15.9
2:20:0			15.8
2:20:10			16.2
2:20:20			16
2:20:30			16
2:20:40			15.9
2:20:50			15.1
2:21:0			14.3
2:21:10			14.8
2:21:20			14.6
2:21:30			14.1
2:21:40			13.8
2:21:50			13.7
2:22:0			12.7
2:22:10			12.2
2:22:20			11.9
2:22:30			11.4
2:22:40			10.3
2:22:50			11.3
2:23:0			11.4
2:23:10			11.4
2:23:20			9.8
2:23:30			9
2:23:40			9
2:23:50			8.9
3:0:0			9.4
3:0:10			8.6
3:0:20			8.9
3:0:30			8.2
3:0:40			7.3
3:0:50			7.2
3:1:0			7.4
3:1:10			7.6
3:1:20			7.4
3:1:30			7.3
3:1:40			8.2
3:1:50			7.2
3:2:0			7.5
3:2:10			7.3
3:2:20			7.1
3:2:30			8
3:2:40			6.9
3:2:50			8.7
3:3:0			8.2
3:3:10			7
3:3:20			7.8
3:3:30			8.6
3:3:40			9
3:3:50			7.8
3:4:0			8
3:4:10			8.4
3:4:20			8.1
3:4:30			8.7
3:4:40			8.6
3:4:50			8.8
3:5:0			9.2
3:5:10			10.3
3:5:20			9.7
3:5:30			10.1
3:5:40			10.7
3:5:50			11.1
3:6:0			10.9
3:6:10			11.6
3:6:20			11.8
3:6:30			13.1
3:6:40			13.2
3:6:50			13.3
3:7:0			13.4
3:7:10			13.6
3:7:20			13.8
3:7:30			14.5
3:7:40			13.6
3:7:50			14.2
3:8:0			15.8
3:8:10			14.2
3:8:20			15.5
3:8:30			16
3:8:40			15.6
3:8:50			15.7
3:9:0			16.8
3:9:10			16.1
3:9:20			18.1
3:9:30			18.1
3:9:40			18
3:9:50			17.9
3:10:0			18.7
3:10:10			19.4
3:10:20			19.6
3:10:30			19.4
3:10:40			20.5
3:10:50			20.5
3:11:0			20.8
3:11:10			20.6
3:11:20			21.5
3:11:30			20.8
3:11:40			20.7
3:11:50			21
3:12:0			21.5
3:12:10			22.5
3:12:20			20.8
3:12:30			21.7
3:12:40			22.3
3:12:50			21.6
3:13:0			22.4
3:13:10			22.3
3:13:20			21.6
3:13:30			21.5
3:13:40			21.7
3:13:50			21.4
3:14:0			21.7
3:14:10			21.2
3:14:20			21.6
3:14:30			22.2
3:14:40			21.4
3:14:50			22.4
3:15:0			21.3
3:15:10			22.6
3:15:20			21.2
3:15:30			21.8
3:15:40			21
3:15:50			21.3
3:16:0			20.4
3:16:10			21
3:16:20			20.9
3:16:30			19.5
3:16:40			20.7
3:16:50			20.5
3:17:0			19.5
3:17:10			19.7
3:17:20			18.5
3:17:30			18.7
3:17:40			19
3:17:50			18.2
3:18:0			19.2
3:18:10			18.3
3:18:20			18.4
3:18:30			18.5
3:18:40			17.1
3:18:50			17
3:19:0			16.8
3:19:10			16.7
3:19:20			16.4
3:19:30			15.3
3:19:40			15.8
3:19:50			15.2
3:20:0			14.3
3:20:10			14.8
3:20:20			13.5
3:20:30			14.8
3:20:40			13.9
3:20:50			13.9
3:21:0			13.8
3:21:10			12.1
3:21:20			12
3:21:30			11.7
3:21:40			11.4
3:21:50			11.4
3:22:0			11.8
3:22:10			11.3
3:22:20			10.1
3:22:30			11.6
3:22:40			10.3
3:22:50			9.8
3:23:0			9.6
3:23:10			9.5
3:23:20			9.8
3:23:30			10
3:23:40			9.8
3:23:50			8.6
4:0:0			8.4
4:0:10			8.2
4:0:20			9.4
4:0:30			8.2
4:0:40			8.3
4:0:50			8.1
4:1:0			7.6
4:1:10			6.8
4:1:20			6.8
4:1:30			7.2
4:1:40			7.4
4:1:50			6.8
4:2:0			7.6
4:2:10			6.9
4:2:20			7.7
4:2:30			7.4
4:2:40			8
4:2:50			6.8
4:3:0			8.4
4:3:10			7.6
4:3:20			7.8
4:3:30			7
4:3:40			6.3
4:3:50			8
4:4:0			7.5
4:4:10			7.8
4:4:20			7.8
4:4:30			8.1
4:4:40			10.3
4:4:50			8.8
4:5:0			9.7
4:5:10			8.6
4:5:20			8.5
4:5:30			9.1
4:5:40			9.8
4:5:50			9
4:6:0			10.3
4:6:10			10.2
4:6:20			9.9
4:6:30			9.8
4:6:40			12.9
4:6:50			12.7
4:7:0			12.3
4:7:10			11.8
4:7:20			12.7
4:7:30			12.8
4:7:40			13.3
4:7:50			13.3
4:8:0			14.2
4:8:10			14.1
4:8:20			14.5
4:8:30			14.9
4:8:40			14.8
4:8:50			16.5
4:9:0			16.5
4:9:10			17
4:9:20			17.2
4:9:30			17.6
4:9:40			17.4
4:9:50			18.9
4:10:0			19
4:10:10			19.1
4:10:20			18.9
4:10:30			19.1
4:10:40			19.6
4:10:50			18.5
4:11:0			20.5
4:11:10			19.6
4:11:20			20.6
4:11:30			20
4:11:40			20.3
4:11:50			21.7
4:12:0			21.4
4:12:10			21.3
4:12:20			22
4:12:30			21.8
4:12:40			21.9
4:12:50			22.2
4:13:0			22
4:13:10			21
4:13:20			20.6
4:13:30			21.6
4:13:40			22.2
4:13:50			21.5
4:14:0			21.4
4:14:10			21.9
4:14:20			21.2
4:14:30			20.7
4:14:40			21.9
4:14:50			21
4:15:0			21.9
4:15:10			21.6
4:15:20			20.9
4:15:30			20.5
4:15:40			20.2
4:15:50			20.1
4:16:0			19.7
4:16:10			20.1
4:16:20			19.6
4:16:30			19.8
4:16:40			19.5
4:16:50			18.9
4:17:0			19.5
4:17:10			20.2
4:17:20			18.5
4:17:30			18.2
4:17:40			17.8
4:17:50			17.7
4:18:0			18.9
4:18:10			18.5
4:18:20			18.1
4:18:30			17.1
4:18:40			16.3
4:18:50			17
4:19:0			15.8
4:19:10			16.5
4:19:20			15.6
4:19:30			15.2
4:19:40			14.8
4:19:50			15.2
4:20:0			15.3
4:20:10			14.7
4:20:20			14.6
4:20:30			14
4:20:40			12.5
4:20:50			12.1
4:21:0			10.7
4:21:10			11.6
4:21:20			10.7
4:21:30			9.7
4:21:40			10.2
4:21:50			9.6
4:22:0			9
4:22:10			10
4:22:20			7
4:22:30			7.7
4:22:40			8.3
4:22:50			7.5
4:23:0			7.1
4:23:10			7.3
4:23:20			7
4:23:30			6.1
4:23:40			6.7
4:23:50			5.8
5:0:0			6.5
5:0:10			6.8
5:0:20			5.5
5:0:30			5.9
5:0:40			5.7
5:0:50			5.6
5:1:0			6.3
5:1:10			5.6
5:1:20			5.2
5:1:30			5.7
5:1:40			6.5
5:1:50			6.2
5:2:0			6.8
5:2:10			7.4
5:2:20			6.8
5:2:30			5.8
5:2:40			5.4
5:2:50			5.8
5:3:0			5.7
5:3:10			5.9
5:3:20			7
5:3:30			6
5:3:40			5.8
5:3:50			6
5:4:0			6.3
5:4:10			7.2
5:4:20			7.5
5:4:30			6.7
5:4:40			7
5:4:50			6.7
5:5:0			7.2
5:5:10			7.7
5:5:20			8.1
5:5:30			8.5
5:5:40			8.5
5:5:50			8.2
5:6:0			8.1
5:6:10			7.5
5:6:20			8.9
5:6:30			9.2
5:6:40			9.5
5:6:50			10.6
5:7:0			10.4
5:7:10			11
5:7:20			10.2
5:7:30			10.4
5:7:40			11.1
5:7:50			12.7
5:8:0			12.5
5:8:10			13.4
5:8:20			14.1
5:8:30			12.5
5:8:40			14
5:8:50			13.7
5:9:0			14.4
5:9:10			15.2
5:9:20			15.2
5:9:30			15.9
5:9:40			15.6
5:9:50			16.8
5:10:0			17.1
