sim,time,trap.id,nmales,ntrees,type,lure
1,125,69,1708,34,grid,5
2,116,90,757,67,grid,5
3,111,82,3009,508,grid,5
4,83,37,259,15,grid,5
5,87,52,271,44,grid,5
6,135,80,2003,51,grid,5
7,106,52,428,52,grid,5
8,76,70,197,15,grid,5
9,110,89,2630,440,grid,5
10,112,91,2626,451,grid,5
11,101,28,415,71,grid,5
12,77,49,188,16,grid,5
13,69,68,50,7,grid,5
14,74,28,119,19,grid,5
15,85,31,290,38,grid,5
16,129,79,1506,36,grid,5
17,72,28,118,36,grid,5
18,132,58,876,35,grid,5
19,124,49,1041,44,grid,5
20,87,41,277,20,grid,5
21,98,52,304,52,grid,5
22,104,28,436,73,grid,5
23,117,72,3174,560,grid,5
24,95,17,330,59,grid,5
25,117,69,985,33,grid,5
26,120,34,2018,107,grid,5
27,101,91,615,318,grid,5
28,89,39,303,34,grid,5
29,74,28,155,41,grid,5
30,142,68,2240,166,grid,5
31,103,29,398,66,grid,5
32,75,70,138,12,grid,5
33,51,28,13,7,grid,5
34,89,79,264,17,grid,5
35,78,69,190,12,grid,5
36,79,72,257,176,grid,5
37,134,78,1210,158,grid,5
38,93,61,351,41,grid,5
39,90,82,380,257,grid,5
40,108,39,474,62,grid,5
41,82,73,333,209,grid,5
42,119,18,1994,133,grid,5
43,83,90,256,20,grid,5
44,112,61,864,97,grid,5
45,80,28,236,33,grid,5
46,122,35,2092,143,grid,5
47,122,39,918,76,grid,5
48,106,34,439,80,grid,5
49,88,69,257,14,grid,5
50,98,57,285,23,grid,5
51,124,27,1766,113,grid,5
52,80,58,248,15,grid,5
53,78,26,176,15,grid,5
54,78,79,217,14,grid,5
55,85,29,271,31,grid,5
56,99,35,340,48,grid,5
57,134,69,1125,35,grid,5
58,112,52,584,72,grid,5
59,111,63,808,88,grid,5
60,98,60,311,14,grid,5
61,129,69,871,31,grid,5
62,76,10,176,34,grid,5
63,75,37,144,19,grid,5
64,142,26,2870,168,grid,5
65,95,40,284,26,grid,5
66,115,69,676,23,grid,5
67,109,47,518,44,grid,5
68,121,69,565,34,grid,5
69,101,20,385,59,grid,5
70,111,27,522,48,grid,5
71,96,46,350,62,grid,5
72,73,28,115,21,grid,5
73,94,70,267,15,grid,5
74,125,8,1417,129,grid,5
75,80,24,224,20,grid,5
76,124,33,1904,99,grid,5
77,103,77,338,42,grid,5
78,112,63,406,88,grid,5
79,127,68,1456,46,grid,5
80,107,70,329,20,grid,5
81,104,72,1017,382,grid,5
82,111,79,2686,428,grid,5
83,121,69,1350,30,grid,5
84,117,38,1121,115,grid,5
85,148,79,2249,346,grid,5
86,73,69,106,18,grid,5
87,90,27,323,21,grid,5
88,122,78,1148,57,grid,5
89,116,44,1260,168,grid,5
90,129,38,1563,66,grid,5
91,92,49,327,22,grid,5
92,79,38,208,25,grid,5
93,118,52,1985,136,grid,5
94,142,70,2433,58,grid,5
95,110,92,2696,424,grid,5
96,100,18,392,57,grid,5
97,121,28,939,75,grid,5
98,108,52,575,116,grid,5
99,132,70,1137,36,grid,5
100,133,35,873,49,grid,5
101,100,27,416,71,grid,5
102,107,73,1766,405,grid,5
103,113,69,410,28,grid,5
104,115,60,365,22,grid,5
105,113,28,778,94,grid,5
106,118,39,882,84,grid,5
107,125,48,1772,122,grid,5
108,76,28,173,51,grid,5
109,135,69,762,23,grid,5
110,91,73,285,44,grid,5
111,93,52,265,45,grid,5
112,140,58,1529,45,grid,5
113,88,43,241,38,grid,5
114,75,59,165,11,grid,5
115,84,16,260,17,grid,5
116,104,28,287,28,grid,5
